data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2017-04-09,201715,34.0,34,34,34,0.3811131,2.2672093,0,2,150140220171519589,2023-08-20,0,0.9308538,1499641,25,1E+2,1,0.0,1,94.8843285714286,81.1428571428571,26.383096,28.7142857142857,5.0,,,,,38458
2017-04-02,201714,33.0,33,33,33,0.26956838,2.2005267,0,2,150140220171419589,2023-08-20,0,0.86506486,1499641,24.8571428571429,1E+2,1,0.0,1,97.0748842857143,91.7142857142857,25.7952497142857,27.2857142857143,2.0,,,,,38458
2017-03-26,201713,42.0,42,42,42,0.38558942,2.8006704,0,2,150140220171319589,2023-08-20,0,0.9397082,1499641,25.1428571428571,1E+2,1,0.0,1,97.6095242857143,93.7142857142857,25.8629251428571,27,6.0,,,,,38458
2017-03-19,201712,30.0,30,30,30,0.005972516,2.0004787,0,2,150140220171219589,2023-08-20,0,0.5705543,1499641,24.1428571428571,1E+2,1,0.0,1,98.6388885714286,93.2857142857143,24.9883784285714,26.7142857142857,5.0,,,,,38458
2017-03-12,201711,45.0,45,45,45,0.14476211,3.000718,0,2,150140220171119589,2023-08-20,0,0.80982184,1499641,24.4285714285714,1E+2,1,0.0,1,97.8142857142857,91.8571428571429,25.1740928571429,26.7142857142857,9.0,,,,,38458
2017-03-05,201710,57.0,57,57,57,0.57013816,3.8009098,0,2,150140220171019589,2023-08-20,0,1.0338154,1499641,24.2857142857143,1E+2,1,0.0,1,99.78341,98,24.7938062857143,25.4285714285714,6.0,,,,,38458
2017-02-26,201709,59.0,59,59,59,0.5536773,3.934275,0,2,150140220170919589,2023-08-20,0,1.0252266,1499641,24.4285714285714,1E+2,1,0.0,1,98.7407414285714,94.5714285714286,24.9226187142857,26.1428571428571,9.0,,,,,38458
2017-02-19,201708,52.0,52,52,52,0.17791083,3.4674966,0,2,150140220170819589,2023-08-20,0,0.8413119,1499641,24.5714285714286,1E+2,1,0.0,1,98.0418371428571,92.8571428571429,25.4796484285714,27,11.0,,,,,38458
2017-02-12,201707,54.0,54,54,54,0.2738396,3.6008618,0,2,150140220170719589,2023-08-20,0,0.8939537,1499641,24.4285714285714,1E+2,1,0.0,1,99.5265307142857,95.1428571428571,25.0289678571429,26.2857142857143,8.0,,,,,38458
2017-02-05,201706,68.0,68,68,68,0.89730954,4.5344186,0,2,150140220170619589,2023-08-20,0,1.2575935,1499641,24.4285714285714,1E+2,1,0.0,1,98.8733271428571,87.7142857142857,25.1693647142857,26.7142857142857,12.0,,,,,38458
2017-01-29,201705,66.0,66,66,66,0.95852184,4.4010534,0,2,150140220170519589,2023-08-20,0,1.3857594,1499641,24.5714285714286,1E+2,1,1.0,1,99.5714285714286,96.2857142857143,24.8601875714286,25.7142857142857,3.0,,,,,38458
2017-01-22,201704,48.0,48,48,48,0.8167481,3.200766,0,2,150140220170419589,2023-08-20,0,1.2122743,1499641,24.4285714285714,1E+2,1,0.0,1,96.5319208571429,87.2857142857143,25.5021192857143,27.4285714285714,6.0,,,,,38458
2017-01-15,201703,54.0,54,54,54,0.9810309,3.6008618,0,2,150140220170319589,2023-08-20,0,1.5592538,1499641,24.4285714285714,1E+2,1,1.0,1,94.2339385714286,84.1428571428571,25.8586545714286,28,6.0,,,,,38458
2017-01-08,201702,39.0,39,39,39,0.7986918,2.6006224,0,2,150140220170219589,2023-08-20,0,1.2189369,1499641,24.4285714285714,1E+2,1,0.0,1,96.9646248571429,90.5714285714286,25.3333334285714,26.8571428571429,3.0,,,,,38458
2017-01-01,201701,23.0,23,23,23,0.4676387,1.5337003,0,2,150140220170119589,2023-08-20,0,0.97668296,1499641,25.1428571428571,1E+2,1,0.0,1,94.7671964285714,86.4285714285714,26.384921,28.2857142857143,3.0,,,,,38458
2016-12-25,201652,51.0,51,51,51,0.999956,3.4008138,0,2,150140220165219589,2023-08-20,0,2.683622,1499641,24.8571428571429,1E+2,1,1.0,1,95.123372,85.5714285714286,26.1683214285714,28.1428571428571,2.0,,,,,38458
2016-12-18,201651,13.0,13,13,13,0.10104903,0.86687416,0,2,150140220165119589,2023-08-20,0,0.6425869,1499641,24.1428571428571,1E+2,1,0.0,0,95.7364534285714,83.8571428571429,25.665963,28.2857142857143,3.0,,,,,38458
2016-12-11,201650,13.0,13,13,13,0.11146849,0.86687416,0,2,150140220165019589,2023-08-20,0,0.6541706,1499641,25.4285714285714,99.1428571428571,1,0.0,0,92.1584554285714,81.1428571428571,26.4610604285714,28.2857142857143,4.0,,,,,38458
2016-12-04,201649,29.0,29,29,29,0.9060778,1.9337962,0,2,150140220164919589,2023-08-20,0,1.4575212,1499641,25.4285714285714,97.4285714285714,1,0.0,1,87.1522757142857,78,26.9013604285714,28.5714285714286,5.0,,,,,38458
2016-11-27,201648,15.0,15,15,15,0.15201555,1.0002394,0,2,150140220164819589,2023-08-20,0,0.7113025,1499641,25.5714285714286,96,1,0.0,0,83.000983,73,27.3621315714286,29.2857142857143,1.0,,,,,38458
2016-11-20,201647,20.0,20,20,20,0.34853378,1.3336525,0,2,150140220164719589,2023-08-20,0,0.88839114,1499641,26.8571428571429,86.1428571428571,1,0.0,0,79.3401362857143,73.2857142857143,27.8954081428571,29.1428571428571,3.0,,,,,38458
2016-11-13,201646,23.0,23,23,23,0.45311075,1.5337003,0,2,150140220164619589,2023-08-20,0,0.9664383,1499641,25.8571428571429,96.5714285714286,1,0.0,1,81.7551014285714,66.5714285714286,28.3962587142857,31.2857142857143,9.0,,,,,38458
2016-11-06,201645,19.0,19,19,19,0.29801673,1.2669699,0,2,150140220164519589,2023-08-20,0,0.84921503,1499641,25.2857142857143,95.1428571428571,1,0.0,0,81.6004151428571,69.2857142857143,27.5787491428571,29.8571428571429,6.0,,,,,38458
2016-10-30,201644,29.0,29,29,29,0.90347236,1.9337962,0,2,150140220164419589,2023-08-20,0,1.4504762,1499641,25.7142857142857,90.4285714285714,1,0.0,1,83.0773817142857,74.4285714285714,27.0544218571429,28.7142857142857,4.0,,,,,38458
2016-10-23,201643,22.0,22,22,22,0.7165465,1.4670178,0,2,150140220164319589,2023-08-20,0,1.1956302,1499641,26,87.2857142857143,1,0.0,0,81.11931,73.8571428571429,27.209576,28.8571428571429,7.0,,,,,38458
2016-10-16,201642,18.0,18,18,18,0.55961835,1.2002872,0,2,150140220164219589,2023-08-20,0,1.0513036,1499641,25.5714285714286,94.2857142857143,1,0.0,0,83.9879071428571,72.8571428571429,27.1088438571429,29,1.0,,,,,38458
2016-10-09,201641,21.0,21,21,21,0.7334618,1.4003352,0,2,150140220164119589,2023-08-20,0,1.2214208,1499641,25.2857142857143,92.7142857142857,1,0.0,0,83.5971285714286,74.8571428571429,26.7562355714286,28.2857142857143,4.0,,,,,38458
2016-10-02,201640,14.0,14,14,14,0.14452943,0.93355674,0,2,150140220164019589,2023-08-20,0,0.696585,1499641,25,95.8571428571429,1,0.0,0,82.6012842857143,67.8571428571429,27.4160052857143,29.8571428571429,5.0,,,,,38458
2016-09-25,201639,19.0,19,19,19,0.122635975,1.2669699,0,2,150140220163919589,2023-08-20,0,0.7097582,1499641,25.4285714285714,92.7142857142857,1,0.0,0,83.9184614285714,74.8571428571429,26.8848261428571,28.5714285714286,5.0,,,,,38458
2016-09-18,201638,14.0,14,14,14,0.0118165575,0.93355674,0,2,150140220163819589,2023-08-20,0,0.49213707,1499641,25,95,1,0.0,0,85.4576721428571,74,26.5449737142857,28.7142857142857,3.0,,,,,38458
2016-09-11,201637,28.0,28,28,28,0.877497,1.8671135,0,2,150140220163719589,2023-08-20,0,1.3977797,1499641,25,99.1428571428571,1,0.0,1,88.9649471428571,75,26.7142857142857,28.8571428571429,11.0,,,,,38458
2016-09-04,201636,43.0,43,43,43,0.9999542,2.867353,0,2,150140220163619589,2023-08-20,0,3.0088456,1499641,24.8571428571429,1E+2,1,1.0,1,90.4232808571429,76.5714285714286,26.6478648571429,29,10.0,,,,,38458
2016-08-28,201635,14.0,14,14,14,0.3185837,0.93355674,0,2,150140220163519589,2023-08-20,0,0.84485763,1499641,24.5714285714286,1E+2,1,0.0,0,88.4202378571429,68.2857142857143,27.0719577142857,30.4285714285714,2.0,,,,,38458
2016-08-21,201634,5.0,5,5,5,0.001199478,0.33341312,0,2,150140220163419589,2023-08-20,0,0.26102835,1499641,25.2857142857143,97.5714285714286,1,0.0,0,83.9537028571429,69.2857142857143,27.589947,30.2857142857143,1.0,,,,,38458
2016-08-14,201633,23.0,23,23,23,0.69105166,1.5337003,0,2,150140220163319589,2023-08-20,0,1.1633224,1499641,25,1E+2,1,0.0,1,88.8928571428571,70.4285714285714,26.545635,28.7142857142857,4.0,,,,,38458
2016-08-07,201632,17.0,17,17,17,0.3319688,1.1336046,0,2,150140220163219589,2023-08-20,0,0.8674594,1499641,25,1E+2,1,0.0,0,90.1591085714286,75.7142857142857,26.3947467142857,28.7142857142857,1.0,,,,,38458
2016-07-31,201631,23.0,23,23,23,0.71490043,1.5337003,0,2,150140220163119589,2023-08-20,0,1.1889929,1499641,25.1428571428571,1E+2,1,0.0,1,88.9054228571429,73.4285714285714,27.1712961428571,29.7142857142857,5.0,,,,,38458
2016-07-24,201630,16.0,16,16,16,0.4116263,1.0669221,0,2,150140220163019589,2023-08-20,0,0.9263462,1499641,24.8571428571429,1E+2,1,0.0,0,90.1767771428571,77.2857142857143,26.2367725714286,28.2857142857143,0.0,,,,,38458
2016-07-17,201629,24.0,24,24,24,0.90029657,1.600383,0,2,150140220162919589,2023-08-20,0,1.5002766,1499641,24.7142857142857,1E+2,1,0.0,1,92.6805942857143,77.2857142857143,26.2867701428571,28.1428571428571,4.0,,,,,38458
2016-07-10,201628,16.0,16,16,16,0.37736502,1.0669221,0,2,150140220162819589,2023-08-20,0,0.8992133,1499641,25,1E+2,1,0.0,0,93.4321428571429,73.7142857142857,26.422619,28.2857142857143,1.0,,,,,38458
2016-07-03,201627,13.0,13,13,13,0.098002,0.86687416,0,2,150140220162719589,2023-08-20,0,0.6390963,1499641,24.7142857142857,1E+2,1,0.0,0,94.8937737142857,78.8571428571429,25.9822954285714,27.4285714285714,6.0,,,,,38458
2016-06-26,201626,18.0,18,18,18,0.3014569,1.2002872,0,2,150140220162619589,2023-08-20,0,0.8481949,1499641,24.8571428571429,1E+2,1,0.0,0,94.2524628571429,86.4285714285714,26.1982072857143,27.8571428571429,2.0,,,,,38458
2016-06-19,201625,22.0,22,22,22,0.5653477,1.4670178,0,2,150140220162519589,2023-08-20,0,1.0510038,1499641,24.5714285714286,1E+2,1,0.0,0,95.3797614285714,87.5714285714286,25.7184805714286,27.4285714285714,1.0,,,,,38458
2016-06-12,201624,22.0,22,22,22,0.6368592,1.4670178,0,2,150140220162419589,2023-08-20,0,1.1133157,1499641,24.4285714285714,1E+2,1,0.0,0,94.8065951428571,84.8571428571429,25.8876605714286,28,5.0,,,,,38458
2016-06-05,201623,20.0,20,20,20,0.6154544,1.3336525,0,2,150140220162319589,2023-08-20,0,1.0985665,1499641,24.5714285714286,1E+2,1,0.0,0,96.4067457142857,88.5714285714286,25.7114514285714,27.4285714285714,6.0,,,,,38458
2016-05-29,201622,23.0,23,23,23,0.5952819,1.5337003,0,2,150140220162219589,2023-08-20,0,1.0743554,1499641,25.7142857142857,1E+2,1,0.0,1,95.8578042857143,89.5714285714286,26.8948414285714,28.1428571428571,2.0,,,,,38458
2016-05-22,201621,15.0,15,15,15,0.019323539,1.0002394,0,2,150140220162119589,2023-08-20,0,0.5286541,1499641,25.7142857142857,1E+2,1,0.0,0,95.9811977142857,86.8571428571429,26.8217118571429,28.5714285714286,3.0,,,,,38458
2016-05-15,201620,14.0,14,14,14,0.0048458762,0.93355674,0,2,150140220162019589,2023-08-20,0,0.45216027,1499641,25.1428571428571,1E+2,1,0.0,0,96.4742062857143,90.1428571428571,26.4859308571429,28.1428571428571,4.0,,,,,38458
2016-05-08,201619,38.0,38,38,38,0.8140232,2.5339398,0,2,150140220161919589,2023-08-20,0,1.2396288,1499641,25.2857142857143,1E+2,1,0.0,1,96.6468257142857,90.5714285714286,26.5199735714286,28.1428571428571,1.0,,,,,38458
2016-05-01,201618,30.0,30,30,30,0.40675429,2.0004787,0,2,150140220161819589,2023-08-20,0,0.9421366,1499641,25.5714285714286,1E+2,1,0.0,1,95.7276785714286,85.4285714285714,26.5580357142857,28.4285714285714,17.0,,,,,38458
2016-04-24,201617,30.0,30,30,30,0.23388612,2.0004787,0,2,150140220161719589,2023-08-20,0,0.83679485,1499641,25.7142857142857,1E+2,1,0.0,1,97.6130948571429,92.2857142857143,26.3250361428571,27.2857142857143,6.0,,,,,38458
2016-04-17,201616,30.0,30,30,30,0.054610558,2.0004787,0,2,150140220161619589,2023-08-20,0,0.6876726,1499641,25.4285714285714,1E+2,1,0.0,1,96.1786322857143,83,26.7961802857143,29.2857142857143,16.0,,,,,38458
2016-04-10,201615,36.0,36,36,36,0.03378172,2.4005744,0,2,150140220161519589,2023-08-20,0,0.6776969,1499641,24.7142857142857,1E+2,1,0.0,1,89.1344678571429,64.5714285714286,27.6198837142857,32.7142857142857,12.0,,,,,38458
2016-04-03,201614,37.0,37,37,37,0.010539124,2.4672573,0,2,150140220161419589,2023-08-20,0,0.6223775,1499641,25.5714285714286,1E+2,1,0.0,1,94.29418,85.7142857142857,26.6607142857143,28.4285714285714,12.0,,,,,38458
2016-03-27,201613,63.0,63,63,63,0.20768088,4.2010055,0,2,150140220161319589,2023-08-20,0,0.8696112,1499641,25.5714285714286,1E+2,1,0.0,1,96.9285714285714,87.2857142857143,26.3722365714286,28.4285714285714,27.0,,,,,38458
2016-03-20,201612,56.0,56,56,56,0.0002164109,3.734227,0,2,150140220161219589,2023-08-20,0,0.5629987,1499641,25.1428571428571,1E+2,1,0.0,1,97.8596057142857,91.5714285714286,26.156453,27.7142857142857,20.0,,,,,38458
2016-03-13,201611,57.0,57,57,57,3.2919186e-07,3.8009098,0,2,150140220161119589,2023-08-20,0,0.46438953,1499641,25.5714285714286,1E+2,1,0.0,1,97.4904762857143,90.8571428571429,26.3753967142857,27.7142857142857,23.0,,,,,38458
2016-03-06,201610,100.0,100,100,100,0.01426677,6.6682625,0,4,150140220161019589,2023-08-20,0,0.74999857,1499641,25.1428571428571,99.1428571428571,1,0.0,2,97.3974657142857,92.2857142857143,25.8066318571429,27.4285714285714,47.0,,,,,38458
2016-02-28,201609,149.0,149,149,149,0.5481471,9.935711,0,4,150140220160919589,2023-08-20,0,1.0141451,1499641,25.2857142857143,99.1428571428571,1,0.0,2,94.1901357142857,86.1428571428571,26.4845237142857,27.8571428571429,57.0,,,,,38458
2016-02-21,201608,111.0,111,111,111,0.0047222055,7.4017715,0,4,150140220160819589,2023-08-20,0,0.7254089,1499641,25.1428571428571,1E+2,1,0.0,2,98.6962585714286,93.7142857142857,25.8154762857143,26.8571428571429,46.0,,,,,38458
2016-02-14,201607,155.0,155,155,155,0.73939264,10.335807,0,4,150140220160719589,2023-08-20,0,1.0769424,1499641,25.2857142857143,1E+2,1,0.0,2,95.2602028571429,85.7142857142857,26.3811227142857,28.1428571428571,51.0,,,,,38458
2016-02-07,201606,176.0,176,176,176,0.9879946,11.736142,0,4,150140220160619589,2023-08-20,0,1.2919585,1499641,25.1428571428571,1E+2,1,1.0,2,85.7753592857143,64.8571428571429,27.6832954285714,32,59.0,,,,,38458
2016-01-31,201605,129.0,129,129,129,0.53044087,8.602058,0,4,150140220160519589,2023-08-20,0,1.0095628,1499641,24.1428571428571,1E+2,1,0.0,2,89.7291022857143,68,26.5994188571429,31,47.0,,,,,38458
2016-01-24,201604,138.0,138,138,138,0.97821116,9.202203,0,4,150140220160419589,2023-08-20,0,1.2953033,1499641,25,96.7142857142857,1,1.0,2,93.0090801428571,81.2857142857143,25.8366892857143,27.8571428571429,46.0,,,,,38458
2016-01-17,201603,141.0,141,141,141,0.9999946,9.40225,0,4,150140220160319589,2023-08-20,0,1.8384954,1499641,25.5714285714286,93.4285714285714,1,1.0,2,89.2870371428571,84.4285714285714,26.2022864285714,27.1428571428571,35.0,,,,,38458
2016-01-10,201602,111.0,111,111,111,0.99999183,7.4017715,0,4,150140220160219589,2023-08-20,0,1.9829863,1499641,25.1428571428571,98.4285714285714,1,1.0,2,92.958428,85.4285714285714,26.2157977142857,27.5714285714286,26.0,,,,,38458
2016-01-03,201601,77.0,77,77,77,0.9658523,5.134562,0,2,150140220160119589,2023-08-20,0,1.3730592,1499641,25.2857142857143,98.2857142857143,1,1.0,2,88.1587291428571,78.5714285714286,26.4527591428571,28.1428571428571,21.0,,,,,38458
2015-12-27,201552,33.0,33,33,33,0.00019122579,2.2005267,0,2,150140220155219589,2023-08-20,0,0.4838199,1499641,25.5714285714286,95.7142857142857,1,0.0,1,87.6409677142857,77.4285714285714,26.712396,28.1428571428571,14.0,,,,,38458
2015-12-20,201551,60.0,60,60,60,0.03077075,4.0009575,0,2,150140220155119589,2023-08-20,0,0.73008996,1499641,25.2857142857143,97.5714285714286,1,0.0,1,88.8008314285714,77.5714285714286,26.5838998571429,28.5714285714286,12.0,,,,,38458
2015-12-13,201550,60.0,60,60,60,0.008311022,4.0009575,0,1,150140220155019589,2023-08-20,0,0.67367023,1499641,25.5714285714286,97.4285714285714,1,0.0,1,87.7891162857143,78,26.737717,28.5714285714286,9.0,,,,,38458
2015-12-06,201549,94.0,94,94,94,0.6296116,6.268167,0,4,150140220154919589,2023-08-20,0,1.0499436,1499641,25.2857142857143,91.1428571428571,1,0.0,2,76.2837298571429,62.7142857142857,28.205688,31.7142857142857,26.0,,,,,38458
2015-11-29,201548,89.0,89,89,89,0.6803936,5.934754,0,4,150140220154819589,2023-08-20,0,1.073976,1499641,25.7142857142857,91.1428571428571,0,0.0,2,68.2058791428571,45.4285714285714,30.3156407142857,35.8571428571429,20.0,,,,,38458
2015-11-22,201547,92.0,92,92,92,0.9682703,6.1348014,0,4,150140220154719589,2023-08-20,0,1.3414162,1499641,25.4285714285714,93.2857142857143,0,1.0,2,68.0224615714286,42.7142857142857,30.3412605714286,36.1428571428571,33.0,,,,,38458
2015-11-15,201546,93.0,93,93,93,0.9996138,6.201484,0,1,150140220154619589,2023-08-20,0,1.7619517,1499641,25.4285714285714,91.8571428571429,0,1.0,2,67.2448092857143,44,30.2521368571429,35.7142857142857,10.0,,,,,38458
2015-11-08,201545,64.0,64,64,64,0.9835911,4.2676883,0,1,150140220154519589,2023-08-20,0,1.517535,1499641,25.2857142857143,91.8571428571429,0,1.0,1,67.026455,45.1428571428571,30.3650794285714,35.8571428571429,17.0,,,,,38458
2015-11-01,201544,57.0,57,57,57,0.85579896,3.8009098,0,1,150140220154419589,2023-08-20,0,1.23203,1499641,25,88.75,0,0.0,1,66.277779375,44.5,29.9814815,35.375,20.0,,,,,38458
2015-10-25,201543,30.0,30,30,30,0.0008135536,2.0004787,0,1,150140220154319589,2023-08-20,0,0.50532204,1499641,25,92.7142857142857,0,0.0,1,67.2688228571429,41.2857142857143,30.2694344285714,35.5714285714286,13.0,,,,,38458
2015-10-18,201542,36.0,36,36,36,0.0013773073,2.4005744,0,1,150140220154219589,2023-08-20,0,0.5465425,1499641,25.2857142857143,91.8571428571429,0,0.0,1,67.5498564285714,43.4285714285714,30.3011804285714,35.5714285714286,13.0,,,,,38458
2015-10-11,201541,73.0,73,73,73,0.6693133,4.8678317,0,1,150140220154119589,2023-08-20,0,1.0764081,1499641,24.8571428571429,91.8571428571429,0,0.0,1,67.5661394285714,45.5714285714286,29.777778,35.2857142857143,22.0,,,,,38458
2015-10-04,201540,67.0,67,67,67,0.39194226,4.467736,0,1,150140220154019589,2023-08-20,0,0.95438045,1499641,25.4285714285714,92.7142857142857,0,0.0,1,68.1829464285714,44.2857142857143,30.367114,35.8571428571429,25.0,,,,,38458
2015-09-27,201539,62.0,62,62,62,0.30071223,4.1343226,0,1,150140220153919589,2023-08-20,0,0.9126491,1499641,25.1428571428571,92,0,0.0,1,67.8196991428571,45.4285714285714,29.988604,35.2857142857143,21.0,,,,,38458
2015-09-20,201538,78.0,78,78,78,0.92215866,5.201245,0,1,150140220153819589,2023-08-20,0,1.2721598,1499641,24.8571428571429,90.4285714285714,0,0.0,2,66.7150558571429,44.8571428571429,29.8928425714286,35.8571428571429,25.0,,,,,38458
2015-09-13,201537,70.0,70,70,70,0.88372695,4.6677837,0,1,150140220153719589,2023-08-20,0,1.2362448,1499641,25.4285714285714,94.1428571428571,0,0.0,1,69.0474158571429,45.5714285714286,30.3504277142857,36,24.0,,,,,38458
2015-09-06,201536,61.0,61,61,61,0.6621515,4.0676403,0,1,150140220153619589,2023-08-20,0,1.0799853,1499641,24.7142857142857,93.4285714285714,0,0.0,1,67.5215634285714,42.7142857142857,29.7444607142857,35.4285714285714,20.0,,,,,38458
2015-08-30,201535,51.0,51,51,51,0.25214967,3.4008138,0,1,150140220153519589,2023-08-20,0,0.8802135,1499641,25.4285714285714,95.8571428571429,0,0.0,1,69.1613764285714,43.1428571428571,30.4393567142857,35.8571428571429,20.0,,,,,38458
2015-08-23,201534,60.0,60,60,60,0.57801753,4.0009575,0,1,150140220153419589,2023-08-20,0,1.0367938,1499641,25.1428571428571,96.7142857142857,0,0.0,1,70.1269822857143,47.1428571428571,30.074074,35.4285714285714,28.0,,,,,38458
2015-08-16,201533,54.0,54,54,54,0.53952855,3.6008618,0,1,150140220153319589,2023-08-20,0,1.0193006,1499641,25.4285714285714,99.1428571428571,0,0.0,1,75.9356971428571,49,29.739924,35.5714285714286,21.0,,,,,38458
2015-08-09,201532,67.0,67,67,67,0.96971387,4.467736,0,1,150140220153219589,2023-08-20,0,1.423069,1499641,25.2857142857143,98.4285714285714,0,1.0,1,74.1331185714286,48.7142857142857,29.6127101428571,35.2857142857143,22.0,,,,,38458
2015-08-02,201531,50.0,50,50,50,0.8123751,3.3341312,0,1,150140220153119589,2023-08-20,0,1.2030721,1499641,25,98.2857142857143,0,0.0,1,75.9836477142857,50.2857142857143,29.1631202857143,35,16.0,,,,,38458
2015-07-26,201530,47.0,47,47,47,0.8967943,3.1340835,0,1,150140220153019589,2023-08-20,0,1.3204569,1499641,24.4285714285714,1E+2,0,0.0,1,78.1028714285714,49.7142857142857,28.8796051428571,35,18.0,,,,,38458
2015-07-19,201529,44.0,44,44,44,0.9222099,2.9340355,0,1,150140220152919589,2023-08-20,0,1.3863962,1499641,24.7142857142857,1E+2,0,0.0,1,79.1145724285714,51.7142857142857,28.6033784285714,34.7142857142857,16.0,,,,,38458
2015-07-12,201528,34.0,34,34,34,0.55388397,2.2672093,0,1,150140220152819589,2023-08-20,0,1.0334724,1499641,25.2857142857143,96.8571428571429,1,0.0,1,76.803705,52.8571428571429,28.9216928571429,34.5714285714286,18.0,,,,,38458
2015-07-05,201527,29.0,29,29,29,0.05866947,1.9337962,0,1,150140220152719589,2023-08-20,0,0.68902934,1499641,24.1428571428571,1E+2,0,0.0,1,78.9751278571429,50.5714285714286,28.4450501428571,34.5714285714286,14.0,,,,,38458
2015-06-28,201526,31.0,31,31,31,0.0011404664,2.0671613,0,1,150140220152619589,2023-08-20,0,0.5195731,1499641,24.5714285714286,1E+2,1,0.0,1,82.4128871428571,56,28.1638324285714,33.5714285714286,19.0,,,,,38458
2015-06-21,201525,33.0,33,33,33,3.1504816e-05,2.2005267,0,1,150140220152519589,2023-08-20,0,0.44820562,1499641,24.5714285714286,98.4285714285714,0,0.0,1,78.8794177142857,48.5714285714286,28.4307998571429,34.1428571428571,19.0,,,,,38458
2015-06-14,201524,61.0,61,61,61,0.124382265,4.0676403,0,1,150140220152419589,2023-08-20,0,0.8202602,1499641,24.8571428571429,1E+2,0,0.0,1,80.7670921428571,51.7142857142857,28.6351434285714,35,36.0,,,,,38458
2015-06-07,201523,88.0,88,88,88,0.8739182,5.868071,0,2,150140220152319589,2023-08-20,0,1.197356,1499641,25,1E+2,1,0.0,2,85.5382685714286,58.5714285714286,27.8320202857143,33.4285714285714,51.0,,,,,38458
2015-05-31,201522,76.0,76,76,76,0.3285998,5.0678797,0,2,150140220152219589,2023-08-20,0,0.9318853,1499641,25,1E+2,1,0.0,1,84.0571242857143,57,28.3937728571429,34.1428571428571,43.0,,,,,38458
2015-05-24,201521,59.0,59,59,59,0.0068214773,3.934275,0,2,150140220152119589,2023-08-20,0,0.66443,1499641,24.7142857142857,1E+2,1,0.0,1,84.6925542857143,59.2857142857143,28.0524167142857,33.5714285714286,31.0,,,,,38458
2015-05-17,201520,88.0,88,88,88,0.41978616,5.868071,0,4,150140220152019589,2023-08-20,0,0.97023326,1499641,24.7142857142857,1E+2,1,0.0,2,86.6598615714286,60.1428571428571,27.6353318571429,32.8571428571429,47.0,,,,,38458
2015-05-10,201519,95.0,95,95,95,0.6024,6.3348494,0,4,150140220151919589,2023-08-20,0,1.0386642,1499641,24.8571428571429,1E+2,1,0.0,2,84.221714,55.8571428571429,28.1006872857143,34.1428571428571,59.0,,,,,38458
2015-05-03,201518,86.0,86,86,86,0.4222344,5.734706,0,4,150140220151819589,2023-08-20,0,0.97080886,1499641,24.1428571428571,1E+2,1,0.0,2,88.9983585714286,66.1428571428571,26.817402,31.8571428571429,45.0,,,,,38458
2015-04-26,201517,96.0,96,96,96,0.8406943,6.401532,0,4,150140220151719589,2023-08-20,0,1.1607506,1499641,24.1428571428571,1E+2,1,0.0,2,94.2075432857143,71.5714285714286,25.9294174285714,30.7142857142857,57.0,,,,,38458
2015-04-19,201516,94.0,94,94,94,0.87401915,6.268167,0,2,150140220151619589,2023-08-20,0,1.190193,1499641,24.7142857142857,1E+2,1,0.0,2,88.1972192857143,56.2857142857143,27.1718515714286,32.8571428571429,52.0,,,,,38458
2015-04-12,201515,76.0,76,76,76,0.46084464,5.0678797,0,1,150140220151519589,2023-08-20,0,0.9842837,1499641,24.4285714285714,1E+2,1,0.0,1,88.8661385714286,61.2857142857143,27.0326978571429,33.1428571428571,46.0,,,,,38458
2015-04-05,201514,83.0,83,83,83,0.49241933,5.534658,0,1,150140220151419589,2023-08-20,0,0.997064,1499641,24.1428571428571,1E+2,1,0.0,2,88.3760691428571,65.2857142857143,26.5922735714286,31.5714285714286,56.0,,,,,38458
2015-03-29,201513,75.0,75,75,75,0.02220904,5.001197,0,1,150140220151319589,2023-08-20,0,0.7382007,1499641,24.2857142857143,1E+2,0,0.0,1,81.1378682857143,47.7142857142857,27.9538314285714,34,44.0,,,,,38458
2015-03-22,201512,70.0,70,70,70,0.00024832872,4.6677837,0,2,150140220151219589,2023-08-20,0,0.5967864,1499641,24.5714285714286,1E+2,1,0.0,1,85.8168,56.1428571428571,27.5352897142857,33.4285714285714,31.0,,,,,38458
2015-03-15,201511,103.0,103,103,103,0.3086632,6.8683105,0,4,150140220151119589,2023-08-20,0,0.93397003,1499641,24.2857142857143,1E+2,1,0.0,2,89.4990982857143,63.7142857142857,26.4491454285714,31.2857142857143,47.0,,,,,38458
2015-03-08,201510,133.0,133,133,133,0.9994916,8.86879,0,4,150140220151019589,2023-08-20,0,1.5683565,1499641,24.4285714285714,1E+2,1,1.0,2,87.4954471428571,59.4285714285714,27.1727302857143,33.5714285714286,66.0,,,,,38458
2015-03-01,201509,130.0,130,130,130,0.99999964,8.668741,0,3,150140220150919589,2023-08-20,0,2.0888925,1499641,23.7142857142857,1E+2,0,1.0,2,86.5822544285714,62.4285714285714,26.6254301428571,31.5714285714286,67.0,,,,,38458
